filename;poly_wafer;crack;inactive
images/cell1468.png;0;0;0
images/cell1174.png;0;0;0
images/cell0878.png;1;1;0
images/cell1983.png;1;0;0
images/cell2302.png;1;0;0
images/cell1762.png;1;0;0
images/cell1812.png;1;0;0
images/cell1951.png;1;0;0
images/cell2268.png;1;0;0
images/cell2498.png;1;0;0
images/cell1559.png;0;0;0
images/cell0839.png;1;0;0
images/cell2532.png;1;0;0
images/cell0804.png;1;0;0
images/cell1158.png;0;0;0
images/cell0274.png;1;1;0
images/cell1228.png;0;0;0
images/cell0818.png;1;0;0
images/cell0421.png;0;1;1
images/cell1545.png;0;0;0
images/cell0164.png;1;1;0
images/cell2080.png;1;0;0
images/cell0758.png;1;1;0
images/cell0038.png;0;1;1
images/cell0777.png;1;0;0
images/cell2000.png;1;0;0
images/cell2614.png;1;0;0
images/cell0538.png;0;0;0
images/cell0993.png;0;0;0
images/cell1080.png;0;1;0
images/cell0180.png;1;0;0
images/cell0306.png;1;0;0
images/cell1756.png;1;0;0
images/cell2588.png;1;0;0
images/cell0181.png;1;0;0
images/cell0668.png;1;1;1
images/cell2448.png;1;0;0
images/cell2379.png;1;0;0
images/cell2212.png;0;0;0
images/cell0990.png;0;0;0
images/cell2296.png;1;0;0
images/cell0566.png;1;0;0
images/cell2452.png;1;0;0
images/cell0054.png;0;1;0
images/cell1711.png;1;0;0
images/cell0546.png;1;0;0
images/cell0387.png;0;1;0
images/cell2014.png;1;0;0
images/cell1311.png;0;0;0
images/cell0147.png;1;1;0
images/cell0202.png;1;0;0
images/cell0939.png;0;0;0
images/cell0094.png;1;0;0
images/cell0983.png;0;0;0
images/cell0046.png;0;1;1
images/cell2177.png;0;0;0
images/cell2402.png;0;0;0
images/cell2412.png;0;0;0
images/cell1015.png;0;0;0
images/cell0440.png;0;1;0
images/cell1689.png;1;0;0
images/cell0583.png;1;0;0
images/cell1290.png;0;0;0
images/cell1673.png;1;1;1
images/cell1786.png;1;0;0
images/cell0908.png;0;0;0
images/cell2307.png;1;0;0
images/cell1067.png;0;0;0
images/cell1387.png;0;0;0
images/cell2521.png;1;0;0
images/cell2254.png;1;0;0
images/cell1469.png;0;0;0
images/cell0255.png;1;1;0
images/cell1619.png;1;0;0
images/cell2158.png;0;0;0
images/cell1931.png;1;0;0
images/cell1916.png;1;0;0
images/cell1276.png;0;0;0
images/cell1757.png;1;0;0
images/cell1282.png;0;0;0
images/cell2184.png;0;0;0
images/cell0106.png;1;0;0
images/cell0400.png;0;1;1
images/cell1215.png;0;0;0
images/cell2006.png;1;0;0
images/cell0145.png;1;0;0
images/cell0565.png;1;0;0
images/cell1335.png;0;0;0
images/cell0691.png;1;1;0
images/cell2286.png;1;0;0
images/cell1171.png;0;0;0
images/cell1584.png;0;0;0
images/cell2406.png;0;0;0
images/cell1933.png;1;0;0
images/cell0776.png;1;0;0
images/cell2139.png;1;0;0
images/cell1026.png;0;0;0
images/cell2292.png;1;0;0
images/cell0192.png;1;1;0
images/cell2115.png;1;0;0
images/cell0963.png;0;0;0
images/cell0472.png;0;1;1
images/cell0079.png;1;0;0
images/cell0744.png;1;1;0
images/cell1763.png;1;0;0
images/cell2512.png;1;0;0
images/cell2407.png;0;0;0
images/cell1226.png;0;0;0
images/cell0196.png;1;1;0
images/cell1191.png;0;0;0
images/cell0446.png;0;1;0
images/cell1665.png;1;1;1
images/cell1531.png;0;0;0
images/cell2517.png;1;1;0
images/cell2363.png;1;0;0
images/cell0188.png;1;0;0
images/cell1628.png;1;1;1
images/cell0701.png;1;1;0
images/cell2480.png;1;0;0
images/cell1441.png;0;0;0
images/cell0643.png;1;0;0
images/cell0843.png;1;1;0
images/cell0876.png;1;1;0
images/cell0151.png;1;0;0
images/cell2428.png;0;0;0
images/cell1382.png;0;0;0
images/cell0351.png;1;0;0
images/cell2332.png;1;0;0
images/cell2234.png;1;0;0
images/cell1541.png;0;0;0
images/cell2413.png;0;0;0
images/cell0733.png;1;0;0
images/cell2085.png;1;0;0
images/cell1342.png;0;0;0
images/cell0731.png;1;0;0
images/cell2002.png;1;0;0
images/cell1672.png;1;1;1
images/cell1769.png;1;0;0
images/cell0632.png;1;0;0
images/cell2533.png;1;0;0
images/cell0829.png;1;0;0
images/cell1671.png;1;1;1
images/cell2567.png;1;0;0
images/cell2025.png;1;0;0
images/cell1943.png;1;0;0
images/cell2481.png;1;0;0
images/cell0052.png;0;1;0
images/cell0002.png;0;1;0
images/cell2260.png;1;0;0
images/cell0021.png;0;1;0
images/cell2527.png;1;0;0
images/cell0081.png;1;0;0
images/cell0644.png;1;1;0
images/cell1728.png;1;0;0
images/cell1598.png;0;0;0
images/cell1752.png;1;0;0
images/cell0707.png;1;0;0
images/cell1521.png;0;0;0
images/cell2218.png;1;0;0
images/cell0292.png;1;1;0
images/cell0275.png;1;1;0
images/cell2096.png;1;0;0
images/cell2052.png;1;1;1
images/cell0856.png;1;0;0
images/cell0117.png;1;0;0
images/cell1239.png;0;0;0
images/cell0571.png;1;0;0
images/cell1642.png;1;0;0
images/cell1566.png;0;0;0
images/cell0834.png;1;1;0
images/cell1835.png;1;0;0
images/cell1056.png;0;0;0
images/cell1451.png;0;0;0
images/cell1572.png;0;0;0
images/cell0322.png;1;1;0
images/cell0885.png;1;1;0
images/cell2592.png;1;0;0
images/cell1874.png;1;0;0
images/cell0182.png;1;0;0
images/cell1278.png;0;0;0
images/cell0851.png;1;1;0
images/cell1142.png;0;1;0
images/cell1502.png;0;1;0
images/cell1120.png;0;0;0
images/cell2329.png;1;0;0
images/cell1591.png;0;1;0
images/cell1038.png;0;0;0
images/cell1776.png;1;0;0
images/cell1532.png;0;0;0
images/cell1486.png;0;0;0
images/cell1484.png;0;0;0
images/cell1600.png;0;0;0
images/cell2543.png;1;0;0
images/cell0901.png;0;0;0
images/cell1211.png;0;0;0
images/cell1926.png;1;0;0
images/cell0771.png;1;0;0
images/cell0060.png;0;0;0
images/cell0937.png;0;0;0
images/cell1503.png;0;0;0
images/cell2190.png;0;0;0
images/cell2589.png;1;0;0
images/cell0490.png;0;1;1
images/cell1235.png;0;0;0
images/cell1708.png;1;0;0
images/cell1845.png;1;0;0
images/cell1979.png;1;0;0
images/cell0374.png;0;1;0
images/cell1458.png;0;0;0
images/cell0095.png;1;0;0
images/cell1018.png;0;0;0
images/cell0953.png;0;0;0
images/cell1841.png;1;0;0
images/cell2120.png;1;0;0
images/cell2610.png;1;0;0
images/cell1246.png;0;0;0
images/cell1159.png;0;0;0
images/cell2509.png;1;1;0
images/cell0124.png;1;0;0
images/cell0042.png;0;0;0
images/cell2236.png;1;0;0
images/cell0320.png;1;1;1
images/cell0303.png;1;0;0
images/cell1369.png;0;0;0
images/cell1353.png;0;0;0
images/cell2133.png;1;0;0
images/cell0826.png;1;0;0
images/cell1021.png;0;0;0
images/cell1345.png;0;0;0
images/cell2551.png;1;0;0
images/cell1141.png;0;0;0
images/cell1871.png;1;0;0
images/cell1307.png;0;0;0
images/cell1181.png;0;0;0
images/cell1782.png;1;0;0
images/cell0427.png;0;1;0
images/cell0611.png;1;1;0
images/cell0107.png;1;0;0
images/cell0935.png;0;0;0
images/cell2021.png;1;0;0
images/cell1705.png;1;0;0
images/cell1344.png;0;0;0
images/cell0047.png;0;1;0
images/cell0593.png;1;0;0
images/cell2354.png;1;0;0
images/cell1947.png;1;0;0
images/cell0966.png;0;0;0
images/cell1980.png;1;0;0
images/cell1932.png;1;0;0
images/cell1562.png;0;0;0
images/cell1904.png;1;0;0
images/cell0832.png;1;0;0
images/cell2571.png;1;0;0
images/cell2328.png;1;0;0
images/cell1928.png;1;0;0
images/cell0071.png;1;0;0
images/cell1388.png;0;0;0
images/cell1024.png;0;0;0
images/cell0656.png;1;0;0
images/cell0873.png;1;1;0
images/cell0940.png;0;0;0
images/cell1840.png;1;0;0
images/cell1565.png;0;0;0
images/cell1880.png;1;0;0
images/cell2253.png;1;0;0
images/cell1424.png;0;0;0
images/cell0467.png;0;1;0
images/cell1588.png;0;0;0
images/cell1667.png;1;1;1
images/cell0367.png;0;1;0
images/cell2279.png;1;0;0
images/cell2064.png;1;0;0
images/cell1865.png;1;0;0
images/cell1627.png;1;1;1
images/cell0439.png;0;1;1
images/cell0173.png;1;0;0
images/cell0636.png;1;1;0
images/cell1446.png;0;0;0
images/cell1421.png;0;0;0
images/cell2147.png;0;0;0
images/cell2282.png;1;0;0
images/cell2034.png;1;0;0
images/cell2199.png;0;0;0
images/cell0412.png;0;1;0
images/cell2247.png;1;0;0
images/cell1085.png;0;0;0
images/cell0040.png;0;1;1
images/cell1048.png;0;0;0
images/cell1939.png;1;0;0
images/cell1631.png;1;1;1
images/cell0416.png;0;1;0
images/cell0647.png;1;0;0
images/cell1896.png;1;0;0
images/cell1392.png;0;0;0
images/cell1160.png;0;0;0
images/cell1281.png;0;0;0
images/cell2371.png;1;0;0
images/cell1403.png;0;1;0
images/cell1102.png;0;0;0
images/cell1014.png;0;0;0
images/cell0435.png;0;1;0
images/cell2065.png;1;0;0
images/cell0897.png;1;1;1
images/cell2125.png;1;0;0
images/cell2450.png;1;0;0
images/cell1301.png;0;0;0
images/cell0370.png;0;1;0
images/cell0922.png;0;0;0
images/cell0257.png;1;1;0
images/cell2005.png;1;0;0
images/cell1075.png;0;1;0
images/cell2389.png;1;0;0
images/cell1719.png;1;0;0
images/cell0711.png;1;0;0
images/cell0692.png;1;0;0
images/cell0710.png;1;0;0
images/cell0574.png;1;0;0
images/cell0944.png;0;0;0
images/cell0074.png;1;0;0
images/cell0509.png;0;0;0
images/cell0443.png;0;1;1
images/cell1397.png;0;0;0
images/cell2086.png;1;0;0
images/cell0544.png;1;0;0
images/cell1525.png;0;0;0
images/cell1997.png;1;0;0
images/cell0317.png;1;1;0
images/cell2474.png;1;0;0
images/cell2073.png;1;0;0
images/cell2056.png;1;0;0
images/cell0867.png;1;1;0
images/cell0847.png;1;0;0
images/cell0992.png;0;0;0
images/cell1322.png;0;0;0
images/cell0455.png;0;1;1
images/cell2478.png;1;0;0
images/cell2194.png;0;0;0
images/cell2549.png;1;0;0
images/cell0795.png;1;0;0
images/cell0859.png;1;1;0
images/cell2360.png;1;0;0
images/cell2491.png;1;0;0
images/cell0610.png;1;0;0
images/cell0807.png;1;0;0
images/cell2577.png;1;0;0
images/cell0281.png;1;1;0
images/cell0001.png;0;1;0
images/cell2042.png;1;1;0
images/cell1967.png;1;0;0
images/cell0157.png;1;0;0
images/cell2248.png;1;0;0
images/cell1144.png;0;0;0
images/cell0504.png;0;0;0
images/cell1821.png;1;0;0
images/cell0283.png;1;1;0
images/cell0141.png;1;1;0
images/cell0951.png;0;0;0
images/cell0930.png;0;0;0
images/cell1819.png;1;0;0
images/cell0035.png;0;1;0
images/cell1610.png;0;0;0
images/cell1700.png;1;0;0
images/cell2424.png;0;0;0
images/cell1464.png;0;0;0
images/cell1739.png;1;0;0
images/cell0719.png;1;0;0
images/cell2112.png;1;0;0
images/cell1288.png;0;0;0
images/cell0258.png;1;0;0
images/cell2504.png;1;0;0
images/cell1805.png;1;0;0
images/cell2192.png;0;0;0
images/cell1467.png;0;0;0
images/cell1602.png;0;0;0
images/cell1726.png;1;0;0
images/cell0621.png;1;0;0
images/cell0026.png;0;1;0
images/cell1520.png;0;0;0
images/cell1867.png;1;0;0
images/cell1940.png;1;0;0
images/cell1537.png;0;0;0
images/cell2082.png;1;0;0
images/cell0209.png;1;0;0
images/cell2035.png;1;0;0
images/cell0426.png;0;1;0
images/cell1448.png;0;0;0
images/cell1285.png;0;0;0
images/cell0193.png;1;0;0
images/cell1020.png;0;0;0
images/cell0765.png;1;0;0
images/cell1076.png;0;0;0
images/cell1252.png;0;0;0
images/cell0790.png;1;1;0
images/cell0928.png;0;0;0
images/cell1473.png;0;0;0
images/cell2140.png;1;0;0
images/cell0424.png;0;1;0
images/cell0747.png;1;0;0
images/cell1316.png;0;0;0
images/cell0286.png;1;1;0
images/cell0027.png;0;1;0
images/cell1170.png;0;0;0
images/cell1427.png;0;0;0
images/cell2277.png;1;0;0
images/cell1198.png;0;0;0
images/cell1426.png;0;0;0
images/cell2078.png;1;0;0
images/cell0581.png;1;0;0
images/cell1428.png;0;0;0
images/cell0375.png;0;1;0
images/cell1347.png;0;0;0
images/cell2151.png;0;0;0
images/cell1508.png;0;0;0
images/cell1727.png;1;0;0
images/cell2084.png;1;0;0
images/cell0721.png;1;0;0
images/cell1535.png;0;0;0
images/cell0517.png;0;1;1
images/cell1162.png;0;0;0
images/cell0329.png;1;0;0
images/cell2059.png;1;0;0
images/cell1360.png;0;0;0
images/cell1707.png;1;0;0
images/cell0575.png;1;0;0
images/cell2075.png;1;0;0
images/cell1594.png;0;0;0
images/cell0975.png;0;0;0
images/cell0642.png;1;1;0
images/cell0154.png;1;0;0
images/cell2336.png;1;0;0
images/cell1799.png;1;0;0
images/cell1291.png;0;0;0
images/cell1670.png;1;1;1
images/cell1647.png;1;1;1
images/cell0361.png;0;1;0
images/cell1183.png;0;0;0
images/cell0172.png;1;0;0
images/cell1173.png;0;0;0
images/cell1338.png;0;0;0
images/cell2263.png;1;0;0
images/cell1402.png;0;0;0
images/cell2231.png;1;0;0
images/cell2109.png;1;0;0
images/cell0203.png;1;0;1
images/cell1847.png;1;0;0
images/cell2414.png;0;0;0
images/cell1055.png;0;0;0
images/cell2327.png;1;0;0
images/cell1836.png;1;0;0
images/cell1713.png;1;0;0
images/cell0579.png;1;1;0
images/cell1343.png;0;0;0
images/cell1223.png;0;0;0
images/cell0233.png;1;0;0
images/cell0152.png;1;0;0
images/cell1266.png;0;0;0
images/cell2552.png;1;0;0
images/cell2030.png;1;0;0
images/cell1998.png;1;0;0
images/cell0792.png;1;1;0
images/cell2442.png;0;0;0
images/cell0096.png;1;0;0
images/cell0078.png;1;1;0
images/cell1886.png;1;0;0
images/cell0651.png;1;0;0
images/cell1233.png;0;0;0
images/cell1633.png;1;1;1
images/cell1718.png;1;0;0
images/cell2097.png;1;0;0
images/cell0808.png;1;0;0
images/cell2494.png;1;0;0
images/cell2243.png;1;0;0
images/cell0949.png;0;0;0
images/cell2591.png;1;0;0
images/cell0753.png;1;0;0
images/cell1306.png;0;1;0
images/cell0894.png;1;0;0
images/cell1601.png;0;0;0
images/cell1607.png;0;0;0
images/cell0891.png;1;1;0
images/cell0003.png;0;1;0
images/cell0441.png;0;1;1
images/cell0755.png;1;0;0
images/cell2342.png;1;0;0
images/cell1084.png;0;0;0
images/cell2267.png;1;0;0
images/cell0817.png;1;1;0
images/cell1224.png;0;0;0
images/cell2132.png;1;0;0
images/cell1250.png;0;0;0
images/cell1445.png;0;0;0
images/cell1694.png;1;0;0
images/cell1193.png;0;0;0
images/cell0398.png;0;1;0
images/cell1976.png;1;0;1
images/cell2320.png;1;0;0
images/cell1750.png;1;0;0
images/cell1710.png;1;0;0
images/cell1974.png;1;0;0
images/cell1372.png;0;0;0
images/cell2272.png;1;0;0
images/cell1655.png;1;1;1
images/cell0607.png;1;1;0
images/cell2466.png;1;0;0
images/cell1116.png;0;0;0
images/cell0402.png;0;1;1
images/cell1653.png;1;1;1
images/cell2321.png;1;0;0
images/cell2174.png;0;0;0
images/cell0865.png;1;1;0
images/cell1078.png;0;0;0
images/cell0149.png;1;0;0
images/cell1686.png;1;0;0
images/cell1881.png;1;0;0
images/cell0796.png;1;0;0
images/cell0087.png;1;0;0
images/cell1061.png;0;1;0
images/cell2461.png;1;0;0
images/cell2451.png;1;0;0
images/cell2012.png;1;0;0
images/cell0967.png;0;0;0
images/cell2039.png;1;0;0
images/cell1004.png;0;0;0
images/cell1714.png;1;0;0
images/cell0823.png;1;0;0
images/cell1704.png;1;0;0
images/cell0491.png;0;1;0
images/cell1040.png;0;0;0
images/cell2395.png;1;0;0
images/cell0618.png;1;1;0
images/cell1664.png;1;0;0
images/cell1222.png;0;0;0
images/cell1597.png;0;0;0
images/cell0051.png;0;1;0
images/cell0219.png;1;0;0
images/cell1063.png;0;0;0
images/cell1132.png;0;0;0
images/cell1124.png;0;0;0
images/cell0254.png;1;0;0
images/cell1472.png;0;0;0
images/cell2063.png;1;0;0
images/cell2600.png;1;0;0
images/cell2438.png;0;0;0
images/cell1253.png;0;0;0
images/cell1385.png;0;0;0
images/cell0235.png;1;1;0
images/cell1764.png;1;0;0
images/cell0654.png;1;1;0
images/cell0044.png;0;1;1
images/cell0673.png;1;1;0
images/cell2033.png;1;0;0
images/cell0714.png;1;1;0
images/cell0603.png;1;1;1
images/cell1507.png;0;0;0
images/cell0458.png;0;0;0
images/cell2204.png;0;1;0
images/cell0033.png;0;0;0
images/cell1604.png;0;0;0
images/cell1477.png;0;0;0
images/cell1442.png;0;0;0
images/cell1623.png;1;0;1
images/cell2446.png;1;1;0
images/cell1765.png;1;0;0
images/cell1551.png;0;0;0
images/cell0486.png;0;1;0
images/cell1760.png;1;0;0
images/cell1415.png;0;0;0
images/cell1230.png;0;0;0
images/cell2583.png;1;0;0
images/cell1361.png;0;0;0
images/cell2383.png;1;0;0
images/cell0717.png;1;0;0
images/cell0357.png;1;0;0
images/cell2346.png;1;0;0
images/cell2256.png;1;0;0
images/cell2201.png;0;0;0
images/cell0591.png;1;0;0
images/cell1748.png;1;0;0
images/cell1746.png;1;0;0
images/cell0477.png;0;1;0
images/cell0311.png;1;0;0
images/cell0828.png;1;0;0
images/cell2176.png;0;0;0
images/cell1789.png;1;0;0
images/cell1420.png;0;0;0
images/cell2079.png;1;0;0
images/cell2570.png;1;0;0
images/cell1911.png;1;0;0
images/cell1717.png;1;0;0
images/cell1826.png;1;0;0
images/cell2159.png;0;0;0
images/cell0488.png;0;1;1
images/cell1690.png;1;0;0
images/cell1818.png;1;0;0
images/cell0069.png;1;0;0
images/cell1053.png;0;0;0
images/cell1153.png;0;0;0
images/cell1204.png;0;0;0
images/cell2370.png;1;0;0
images/cell0198.png;1;0;0
images/cell2535.png;1;0;0
images/cell1152.png;0;0;0
images/cell1692.png;1;0;0
images/cell0009.png;0;0;0
images/cell2237.png;1;0;0
images/cell0911.png;0;0;0
images/cell1856.png;1;0;0
images/cell1816.png;1;0;0
images/cell1829.png;1;0;0
images/cell1506.png;0;0;0
images/cell1328.png;0;0;0
images/cell2365.png;1;0;0
images/cell2479.png;1;0;0
images/cell2361.png;1;0;0
images/cell1384.png;0;0;0
images/cell1850.png;1;0;0
images/cell1476.png;0;0;0
images/cell1890.png;1;1;0
images/cell2471.png;1;0;0
images/cell1666.png;1;1;1
images/cell0645.png;1;1;0
images/cell0378.png;0;1;0
images/cell0602.png;1;1;1
images/cell1376.png;0;0;0
images/cell0503.png;0;0;0
images/cell0222.png;1;0;0
images/cell0539.png;0;1;0
images/cell0229.png;1;1;0
images/cell0958.png;0;0;0
images/cell2568.png;1;0;0
images/cell0413.png;0;0;0
images/cell1373.png;0;0;0
images/cell1833.png;1;0;0
images/cell2355.png;1;0;0
images/cell2333.png;1;0;0
images/cell0411.png;0;1;0
images/cell1045.png;0;0;0
images/cell0134.png;1;0;0
images/cell1366.png;0;0;0
images/cell0633.png;1;0;0
images/cell1798.png;1;0;0
images/cell0978.png;0;0;0
images/cell2545.png;1;0;0
images/cell1182.png;0;1;0
images/cell0616.png;1;1;0
images/cell0527.png;0;1;1
images/cell2249.png;1;0;0
images/cell1981.png;1;0;0
images/cell2439.png;0;0;0
images/cell1722.png;1;0;0
images/cell0175.png;1;0;0
images/cell2050.png;1;0;0
images/cell0568.png;1;0;0
images/cell2106.png;1;0;0
images/cell2246.png;1;0;0
images/cell2558.png;1;0;0
images/cell0786.png;1;0;1
images/cell1985.png;1;0;0
images/cell2294.png;1;0;0
images/cell0208.png;1;1;0
images/cell0677.png;1;0;0
images/cell0438.png;0;1;1
images/cell2553.png;1;0;0
images/cell1312.png;0;0;0
images/cell0625.png;1;0;0
images/cell1804.png;1;0;0
images/cell2372.png;1;0;0
images/cell0174.png;1;0;0
images/cell0080.png;1;0;0
images/cell1740.png;1;0;0
images/cell1918.png;1;0;0
images/cell0408.png;0;1;1
images/cell0917.png;0;0;0
images/cell0127.png;1;0;0
images/cell1568.png;0;0;0
images/cell0567.png;1;0;0
images/cell2138.png;1;0;0
images/cell1891.png;1;0;0
images/cell2560.png;1;0;0
images/cell1522.png;0;0;0
images/cell0436.png;0;1;0
images/cell1139.png;0;0;0
images/cell2430.png;0;0;0
images/cell2250.png;1;0;0
images/cell1509.png;0;0;0
images/cell1463.png;0;0;0
images/cell2441.png;0;0;0
images/cell0751.png;1;0;0
images/cell0115.png;1;1;0
images/cell1558.png;0;0;0
images/cell0766.png;1;0;0
images/cell0653.png;1;0;0
images/cell0056.png;0;1;0
images/cell0605.png;1;1;0
images/cell2514.png;1;0;0
images/cell2597.png;1;0;0
images/cell1435.png;0;0;0
images/cell1635.png;1;1;1
images/cell0238.png;1;0;0
images/cell2278.png;1;0;0
images/cell1555.png;0;0;0
images/cell2506.png;1;0;0
images/cell1761.png;1;1;0
images/cell1180.png;0;0;0
images/cell0454.png;0;1;1
images/cell1126.png;0;0;0
images/cell0690.png;1;0;0
images/cell1302.png;0;0;0
images/cell0626.png;1;1;0
images/cell1238.png;0;0;0
images/cell0512.png;0;1;0
images/cell0560.png;1;0;0
images/cell2053.png;1;1;0
images/cell1203.png;0;0;0
images/cell0570.png;1;0;0
images/cell1429.png;0;0;0
images/cell0284.png;1;1;0
images/cell2445.png;1;0;0
images/cell1227.png;0;0;0
images/cell2331.png;1;0;0
images/cell0489.png;0;1;0
images/cell1407.png;0;0;0
images/cell1140.png;0;0;0
images/cell2119.png;1;0;0
images/cell1101.png;0;0;0
images/cell0964.png;0;0;0
images/cell0326.png;1;0;0
images/cell0881.png;1;1;0
images/cell2405.png;0;0;0
images/cell2309.png;1;0;0
images/cell0280.png;1;1;0
images/cell2455.png;1;0;0
images/cell0798.png;1;0;1
images/cell0680.png;1;1;0
images/cell1908.png;1;0;0
images/cell0924.png;0;0;0
images/cell0640.png;1;1;0
images/cell1909.png;1;0;0
images/cell0787.png;1;1;0
images/cell0525.png;0;1;1
images/cell0108.png;1;0;0
images/cell0363.png;0;1;0
images/cell1523.png;0;0;0
images/cell1131.png;0;0;0
images/cell0523.png;0;1;1
images/cell2526.png;1;1;0
images/cell0634.png;1;1;0
images/cell1023.png;0;0;0
images/cell1709.png;1;0;0
images/cell0014.png;0;0;0
images/cell0960.png;0;0;0
images/cell2131.png;1;0;0
images/cell0526.png;0;0;0
images/cell1582.png;0;0;0
images/cell1794.png;1;0;0
images/cell2531.png;1;0;0
images/cell1111.png;0;0;0
images/cell1807.png;1;0;0
images/cell0487.png;0;1;0
images/cell0699.png;1;1;0
images/cell1109.png;0;1;0
images/cell0676.png;1;0;0
images/cell0168.png;1;0;0
images/cell0841.png;1;1;0
images/cell1365.png;0;0;0
images/cell1716.png;1;0;0
images/cell2211.png;0;0;0
images/cell1374.png;0;0;0
images/cell0508.png;0;0;0
images/cell1837.png;1;0;0
images/cell2409.png;0;0;0
images/cell2130.png;1;0;0
images/cell1861.png;1;0;0
images/cell1016.png;0;0;0
images/cell0339.png;1;0;0
images/cell1870.png;1;0;0
images/cell2373.png;1;0;0
images/cell0382.png;0;1;0
images/cell0451.png;0;1;1
images/cell0282.png;1;0;0
images/cell0150.png;1;0;0
images/cell0980.png;0;0;0
images/cell1771.png;1;1;0
images/cell0770.png;1;0;0
images/cell0987.png;0;0;0
images/cell1271.png;0;0;0
images/cell0116.png;1;0;0
images/cell0977.png;0;0;0
images/cell0852.png;1;1;0
images/cell1529.png;0;0;0
images/cell1408.png;0;0;0
images/cell0088.png;1;0;0
images/cell1586.png;0;0;0
images/cell0883.png;1;1;0
images/cell0846.png;1;0;0
images/cell1108.png;0;1;0
images/cell2217.png;1;0;0
images/cell1802.png;1;0;0
images/cell0301.png;1;1;0
images/cell0331.png;1;0;0
images/cell0093.png;1;0;0
images/cell2510.png;1;0;0
images/cell0624.png;1;0;0
images/cell0271.png;1;1;0
images/cell1650.png;1;1;1
images/cell0291.png;1;0;0
images/cell1736.png;1;0;0
images/cell2569.png;1;0;0
images/cell2216.png;0;0;0
images/cell2057.png;1;1;1
images/cell2356.png;1;0;0
images/cell1546.png;0;0;0
images/cell2563.png;1;0;0
images/cell1737.png;1;0;0
images/cell1629.png;1;1;1
images/cell1400.png;0;0;0
images/cell0211.png;1;1;0
images/cell1168.png;0;0;0
images/cell0912.png;0;0;0
images/cell2007.png;1;0;0
images/cell0318.png;1;0;0
images/cell1733.png;1;0;0
images/cell0226.png;1;0;0
images/cell0678.png;1;1;0
images/cell1869.png;1;0;0
images/cell1703.png;1;0;0
images/cell0055.png;0;1;0
images/cell1367.png;0;0;0
images/cell0736.png;1;0;0
